id,filename,label,upload_date,size_kb,notes,file_path,thumbnail_path
img-9f1c1643,Cancer_1811.jpg,tumor,2025-06-21T17:58:10.085950,7,,uploads\Cancer_1811_670ad83c_.jpg,thumbnails\thumb_Cancer_1811_670ad83c_.jpg.jpg
img-739fb168,Cancer_1812.jpg,tumor,2025-06-21T17:58:10.098962,35,,uploads\Cancer_1812_cb88b32b_.jpg,thumbnails\thumb_Cancer_1812_cb88b32b_.jpg.jpg
img-b1b0945b,Cancer_1813.jpg,tumor,2025-06-21T17:58:10.115045,7,,uploads\Cancer_1813_a9beefa5_.jpg,thumbnails\thumb_Cancer_1813_a9beefa5_.jpg.jpg
img-bac289d5,Cancer_1814.jpg,tumor,2025-06-21T17:58:10.133094,50,,uploads\Cancer_1814_ac561fee_.jpg,thumbnails\thumb_Cancer_1814_ac561fee_.jpg.jpg
img-a8cf011a,Cancer_1815.jpg,tumor,2025-06-21T17:58:10.147913,13,,uploads\Cancer_1815_426c05be_.jpg,thumbnails\thumb_Cancer_1815_426c05be_.jpg.jpg
img-bd7bf9a7,Cancer_1816.jpg,tumor,2025-06-21T17:58:10.162398,11,,uploads\Cancer_1816_e40b96d5_.jpg,thumbnails\thumb_Cancer_1816_e40b96d5_.jpg.jpg
img-aea3d7ec,Cancer_1817.jpg,tumor,2025-06-21T17:58:10.177315,16,,uploads\Cancer_1817_f3520fd7_.jpg,thumbnails\thumb_Cancer_1817_f3520fd7_.jpg.jpg
img-2aea658e,Cancer_1818.jpg,tumor,2025-06-21T17:58:10.189911,11,,uploads\Cancer_1818_489df5b6_.jpg,thumbnails\thumb_Cancer_1818_489df5b6_.jpg.jpg
img-47352758,Cancer_1819.jpg,tumor,2025-06-21T17:58:10.209124,75,,uploads\Cancer_1819_4ede2804_.jpg,thumbnails\thumb_Cancer_1819_4ede2804_.jpg.jpg
img-59ab5179,Cancer_1820.jpg,tumor,2025-06-21T17:58:10.228351,124,,uploads\Cancer_1820_4548cf6a_.jpg,thumbnails\thumb_Cancer_1820_4548cf6a_.jpg.jpg
img-790ccb04,Cancer_1821.jpg,tumor,2025-06-21T17:58:10.242116,13,,uploads\Cancer_1821_07fcf1fc_.jpg,thumbnails\thumb_Cancer_1821_07fcf1fc_.jpg.jpg
img-5b097a8c,Cancer_1822.jpg,tumor,2025-06-21T17:58:10.255658,21,,uploads\Cancer_1822_2c85f167_.jpg,thumbnails\thumb_Cancer_1822_2c85f167_.jpg.jpg
img-ce7d2d6b,Cancer_1823.jpg,tumor,2025-06-21T17:58:10.271380,29,,uploads\Cancer_1823_16f295e3_.jpg,thumbnails\thumb_Cancer_1823_16f295e3_.jpg.jpg
img-c12bfb38,Cancer_1824.jpg,tumor,2025-06-21T17:58:10.284764,24,,uploads\Cancer_1824_647b7a19_.jpg,thumbnails\thumb_Cancer_1824_647b7a19_.jpg.jpg
img-d2156767,Cancer_1825.jpg,tumor,2025-06-21T17:58:10.298352,23,,uploads\Cancer_1825_4e82e98e_.jpg,thumbnails\thumb_Cancer_1825_4e82e98e_.jpg.jpg
img-072920ac,Cancer_1826.jpg,tumor,2025-06-21T17:58:10.312551,14,,uploads\Cancer_1826_bdab1da1_.jpg,thumbnails\thumb_Cancer_1826_bdab1da1_.jpg.jpg
img-9a026824,Cancer_1827.jpg,tumor,2025-06-21T17:58:10.327389,21,,uploads\Cancer_1827_a26e25da_.jpg,thumbnails\thumb_Cancer_1827_a26e25da_.jpg.jpg
img-718a4620,Cancer_1828.jpg,tumor,2025-06-21T17:58:10.343310,28,,uploads\Cancer_1828_d203a835_.jpg,thumbnails\thumb_Cancer_1828_d203a835_.jpg.jpg
img-0bfc9dee,Cancer_1829.jpg,tumor,2025-06-21T17:58:10.358464,20,,uploads\Cancer_1829_79618665_.jpg,thumbnails\thumb_Cancer_1829_79618665_.jpg.jpg
img-375b6f9d,Cancer_1830.jpg,tumor,2025-06-21T17:58:10.374575,24,,uploads\Cancer_1830_4de421f5_.jpg,thumbnails\thumb_Cancer_1830_4de421f5_.jpg.jpg
img-b38ef4c6,Cancer_1831.jpg,tumor,2025-06-21T17:58:10.393672,141,,uploads\Cancer_1831_e5b8dcf3_.jpg,thumbnails\thumb_Cancer_1831_e5b8dcf3_.jpg.jpg
img-5c95c203,Cancer_1832.jpg,tumor,2025-06-21T17:58:10.407554,19,,uploads\Cancer_1832_663ed9bc_.jpg,thumbnails\thumb_Cancer_1832_663ed9bc_.jpg.jpg
img-91dab1a4,Cancer_1833.jpg,tumor,2025-06-21T17:58:10.421305,15,,uploads\Cancer_1833_949611e1_.jpg,thumbnails\thumb_Cancer_1833_949611e1_.jpg.jpg
img-8e642325,Cancer_1834.jpg,tumor,2025-06-21T17:58:10.434198,14,,uploads\Cancer_1834_a4e78711_.jpg,thumbnails\thumb_Cancer_1834_a4e78711_.jpg.jpg
img-46f91bc7,Cancer_1835.jpg,tumor,2025-06-21T17:58:10.448403,25,,uploads\Cancer_1835_dc826370_.jpg,thumbnails\thumb_Cancer_1835_dc826370_.jpg.jpg
img-980461d5,Cancer_1836.jpg,tumor,2025-06-21T17:58:10.462057,15,,uploads\Cancer_1836_e7b38a0c_.jpg,thumbnails\thumb_Cancer_1836_e7b38a0c_.jpg.jpg
img-6bfc4dd2,Cancer_1837.jpg,tumor,2025-06-21T17:58:10.476753,21,,uploads\Cancer_1837_c1c1e86d_.jpg,thumbnails\thumb_Cancer_1837_c1c1e86d_.jpg.jpg
img-501354fb,Cancer_1838.jpg,tumor,2025-06-21T17:58:10.491724,27,,uploads\Cancer_1838_a0da97b5_.jpg,thumbnails\thumb_Cancer_1838_a0da97b5_.jpg.jpg
img-41083951,Cancer_1839.jpg,tumor,2025-06-21T17:58:10.505971,18,,uploads\Cancer_1839_bcdff71f_.jpg,thumbnails\thumb_Cancer_1839_bcdff71f_.jpg.jpg
img-4c1de6e9,Cancer_1840.jpg,tumor,2025-06-21T17:58:10.520131,16,,uploads\Cancer_1840_1b2b8a9b_.jpg,thumbnails\thumb_Cancer_1840_1b2b8a9b_.jpg.jpg
img-32d6fdcf,Cancer_1841.jpg,tumor,2025-06-21T17:58:10.535147,26,,uploads\Cancer_1841_d3f36336_.jpg,thumbnails\thumb_Cancer_1841_d3f36336_.jpg.jpg
img-7ff692cd,Cancer_1842.jpg,tumor,2025-06-21T17:58:10.548246,9,,uploads\Cancer_1842_e48717ac_.jpg,thumbnails\thumb_Cancer_1842_e48717ac_.jpg.jpg
img-0047a6ce,Cancer_1843.jpg,tumor,2025-06-21T17:58:10.562573,19,,uploads\Cancer_1843_a5c527fa_.jpg,thumbnails\thumb_Cancer_1843_a5c527fa_.jpg.jpg
img-4c6ca800,Cancer_1844.jpg,tumor,2025-06-21T17:58:10.578529,28,,uploads\Cancer_1844_afd48028_.jpg,thumbnails\thumb_Cancer_1844_afd48028_.jpg.jpg
img-40e17c38,Cancer_1845.jpg,tumor,2025-06-21T17:58:10.592918,21,,uploads\Cancer_1845_65074211_.jpg,thumbnails\thumb_Cancer_1845_65074211_.jpg.jpg
img-65f77c5c,Cancer_1846.jpg,tumor,2025-06-21T17:58:10.610097,13,,uploads\Cancer_1846_13d5459c_.jpg,thumbnails\thumb_Cancer_1846_13d5459c_.jpg.jpg
img-eb637781,Cancer_1847.jpg,tumor,2025-06-21T17:58:10.625078,20,,uploads\Cancer_1847_7e952fc7_.jpg,thumbnails\thumb_Cancer_1847_7e952fc7_.jpg.jpg
img-87f69f37,Cancer_1848.jpg,tumor,2025-06-21T17:58:10.638557,12,,uploads\Cancer_1848_4ed1a65a_.jpg,thumbnails\thumb_Cancer_1848_4ed1a65a_.jpg.jpg
img-101c80dd,Cancer_1849.jpg,tumor,2025-06-21T17:58:10.651528,18,,uploads\Cancer_1849_f76b0aef_.jpg,thumbnails\thumb_Cancer_1849_f76b0aef_.jpg.jpg
img-719b6b7c,Cancer_1850.jpg,tumor,2025-06-21T17:58:10.739918,15,,uploads\Cancer_1850_822ba792_.jpg,thumbnails\thumb_Cancer_1850_822ba792_.jpg.jpg
img-f6657f20,Cancer_1851.jpg,tumor,2025-06-21T17:58:10.759510,24,,uploads\Cancer_1851_1e0fc54b_.jpg,thumbnails\thumb_Cancer_1851_1e0fc54b_.jpg.jpg
img-f9be6ae8,Cancer_1852.jpg,tumor,2025-06-21T17:58:10.774432,15,,uploads\Cancer_1852_8cb5daef_.jpg,thumbnails\thumb_Cancer_1852_8cb5daef_.jpg.jpg
img-fbce1848,Cancer_1853.jpg,tumor,2025-06-21T17:58:10.789053,20,,uploads\Cancer_1853_e051327f_.jpg,thumbnails\thumb_Cancer_1853_e051327f_.jpg.jpg
img-b5f12d81,Cancer_1854.jpg,tumor,2025-06-21T17:58:10.803731,17,,uploads\Cancer_1854_63caed23_.jpg,thumbnails\thumb_Cancer_1854_63caed23_.jpg.jpg
img-ee6d1152,Cancer_1855.jpg,tumor,2025-06-21T17:58:10.818281,21,,uploads\Cancer_1855_02517cef_.jpg,thumbnails\thumb_Cancer_1855_02517cef_.jpg.jpg
img-764be137,Cancer_1856.jpg,tumor,2025-06-21T17:58:10.831654,12,,uploads\Cancer_1856_8e73e623_.jpg,thumbnails\thumb_Cancer_1856_8e73e623_.jpg.jpg
img-4e9681ad,Cancer_1857.jpg,tumor,2025-06-21T17:58:10.847193,19,,uploads\Cancer_1857_bddc5dd5_.jpg,thumbnails\thumb_Cancer_1857_bddc5dd5_.jpg.jpg
img-cd3f80d1,Cancer_1858.jpg,tumor,2025-06-21T17:58:10.861890,20,,uploads\Cancer_1858_bd5bc2cd_.jpg,thumbnails\thumb_Cancer_1858_bd5bc2cd_.jpg.jpg
img-f754ffa2,Cancer_1859.jpg,tumor,2025-06-21T17:58:10.875815,17,,uploads\Cancer_1859_1f30853f_.jpg,thumbnails\thumb_Cancer_1859_1f30853f_.jpg.jpg
img-748e75c9,Cancer_1860.jpg,tumor,2025-06-21T17:58:10.889274,15,,uploads\Cancer_1860_bef7d78d_.jpg,thumbnails\thumb_Cancer_1860_bef7d78d_.jpg.jpg
img-07a2452d,Cancer_1861.jpg,tumor,2025-06-21T17:58:10.904116,17,,uploads\Cancer_1861_6c0d3896_.jpg,thumbnails\thumb_Cancer_1861_6c0d3896_.jpg.jpg
img-a8353449,Cancer_1862.jpg,tumor,2025-06-21T17:58:10.917279,11,,uploads\Cancer_1862_3b88d7bb_.jpg,thumbnails\thumb_Cancer_1862_3b88d7bb_.jpg.jpg
img-38794a30,Cancer_1863.jpg,tumor,2025-06-21T17:58:10.930891,16,,uploads\Cancer_1863_10bd520e_.jpg,thumbnails\thumb_Cancer_1863_10bd520e_.jpg.jpg
img-323f7788,Cancer_1864.jpg,tumor,2025-06-21T17:58:10.945057,20,,uploads\Cancer_1864_321bb493_.jpg,thumbnails\thumb_Cancer_1864_321bb493_.jpg.jpg
img-4a8ee6a3,Cancer_1865.jpg,tumor,2025-06-21T17:58:10.963065,84,,uploads\Cancer_1865_862170da_.jpg,thumbnails\thumb_Cancer_1865_862170da_.jpg.jpg
img-77261b8b,Cancer_1866.jpg,tumor,2025-06-21T17:58:10.978187,23,,uploads\Cancer_1866_6343e27d_.jpg,thumbnails\thumb_Cancer_1866_6343e27d_.jpg.jpg
img-dee462c5,Cancer_1867.jpg,tumor,2025-06-21T17:58:10.993574,50,,uploads\Cancer_1867_8e007269_.jpg,thumbnails\thumb_Cancer_1867_8e007269_.jpg.jpg
img-0d19ca35,Cancer_1868.jpg,tumor,2025-06-21T17:58:11.008993,45,,uploads\Cancer_1868_aff0e552_.jpg,thumbnails\thumb_Cancer_1868_aff0e552_.jpg.jpg
img-78a7670f,Cancer_1869.jpg,tumor,2025-06-21T17:58:11.025181,53,,uploads\Cancer_1869_0a2dccd1_.jpg,thumbnails\thumb_Cancer_1869_0a2dccd1_.jpg.jpg
img-70a6fb45,Cancer_1870.jpg,tumor,2025-06-21T17:58:11.040009,37,,uploads\Cancer_1870_076c959f_.jpg,thumbnails\thumb_Cancer_1870_076c959f_.jpg.jpg
img-80cc0062,Cancer_1871.jpg,tumor,2025-06-21T17:58:11.057018,37,,uploads\Cancer_1871_4dcf3804_.jpg,thumbnails\thumb_Cancer_1871_4dcf3804_.jpg.jpg
img-16c808d1,Cancer_1872.jpg,tumor,2025-06-21T17:58:11.075279,36,,uploads\Cancer_1872_01dd42f8_.jpg,thumbnails\thumb_Cancer_1872_01dd42f8_.jpg.jpg
img-9ab20e58,Cancer_1873.jpg,tumor,2025-06-21T17:58:11.093108,35,,uploads\Cancer_1873_4fb51f0a_.jpg,thumbnails\thumb_Cancer_1873_4fb51f0a_.jpg.jpg
img-6956f34c,Cancer_1874.jpg,tumor,2025-06-21T17:58:11.111772,27,,uploads\Cancer_1874_8b98abc7_.jpg,thumbnails\thumb_Cancer_1874_8b98abc7_.jpg.jpg
img-0a0bf3fd,Cancer_1875.jpg,tumor,2025-06-21T17:58:11.127439,30,,uploads\Cancer_1875_c0e94fbe_.jpg,thumbnails\thumb_Cancer_1875_c0e94fbe_.jpg.jpg
img-39fa0add,Cancer_1876.jpg,tumor,2025-06-21T17:58:11.140506,12,,uploads\Cancer_1876_ca405279_.jpg,thumbnails\thumb_Cancer_1876_ca405279_.jpg.jpg
img-534e393c,Cancer_1877.jpg,tumor,2025-06-21T17:58:11.155492,23,,uploads\Cancer_1877_df0eb9b8_.jpg,thumbnails\thumb_Cancer_1877_df0eb9b8_.jpg.jpg
img-27d092f8,Cancer_1878.jpg,tumor,2025-06-21T17:58:11.169216,9,,uploads\Cancer_1878_f9e38a93_.jpg,thumbnails\thumb_Cancer_1878_f9e38a93_.jpg.jpg
img-3736b6a8,Cancer_1879.jpg,tumor,2025-06-21T17:58:11.183220,24,,uploads\Cancer_1879_a4c4541f_.jpg,thumbnails\thumb_Cancer_1879_a4c4541f_.jpg.jpg
img-eb894a06,Cancer_1880.jpg,tumor,2025-06-21T17:58:11.197072,21,,uploads\Cancer_1880_6576c9d7_.jpg,thumbnails\thumb_Cancer_1880_6576c9d7_.jpg.jpg
img-e87fe15c,Cancer_1881.jpg,tumor,2025-06-21T17:58:11.210793,19,,uploads\Cancer_1881_92617b02_.jpg,thumbnails\thumb_Cancer_1881_92617b02_.jpg.jpg
img-da09f37e,Cancer_1882.jpg,tumor,2025-06-21T17:58:11.226032,21,,uploads\Cancer_1882_45fe6d60_.jpg,thumbnails\thumb_Cancer_1882_45fe6d60_.jpg.jpg
img-79f1e25a,Cancer_1883.jpg,tumor,2025-06-21T17:58:11.239295,10,,uploads\Cancer_1883_a6868fe3_.jpg,thumbnails\thumb_Cancer_1883_a6868fe3_.jpg.jpg
img-e34d4cce,Cancer_1884.jpg,tumor,2025-06-21T17:58:11.252941,15,,uploads\Cancer_1884_1c8945ea_.jpg,thumbnails\thumb_Cancer_1884_1c8945ea_.jpg.jpg
img-22b3dcb1,Cancer_1885.jpg,tumor,2025-06-21T17:58:11.268842,20,,uploads\Cancer_1885_f922c1bb_.jpg,thumbnails\thumb_Cancer_1885_f922c1bb_.jpg.jpg
img-252b0d24,Cancer_1886.jpg,tumor,2025-06-21T17:58:11.286039,87,,uploads\Cancer_1886_9bf4385d_.jpg,thumbnails\thumb_Cancer_1886_9bf4385d_.jpg.jpg
img-928a392b,Cancer_1887.jpg,tumor,2025-06-21T17:58:11.299599,15,,uploads\Cancer_1887_3832b6cd_.jpg,thumbnails\thumb_Cancer_1887_3832b6cd_.jpg.jpg
img-cdea8d35,Cancer_1888.jpg,tumor,2025-06-21T17:58:11.315281,49,,uploads\Cancer_1888_176867f4_.jpg,thumbnails\thumb_Cancer_1888_176867f4_.jpg.jpg
img-a84c72e9,Cancer_1889.jpg,tumor,2025-06-21T17:58:11.329358,12,,uploads\Cancer_1889_23c579d7_.jpg,thumbnails\thumb_Cancer_1889_23c579d7_.jpg.jpg
img-6c7220c4,Cancer_1890.jpg,tumor,2025-06-21T17:58:11.342871,16,,uploads\Cancer_1890_4494803b_.jpg,thumbnails\thumb_Cancer_1890_4494803b_.jpg.jpg
img-c89169c0,Cancer_1891.jpg,tumor,2025-06-21T17:58:11.359331,48,,uploads\Cancer_1891_4afd8063_.jpg,thumbnails\thumb_Cancer_1891_4afd8063_.jpg.jpg
img-e46d4778,Cancer_1892.jpg,tumor,2025-06-21T17:58:11.375697,34,,uploads\Cancer_1892_c9464c8e_.jpg,thumbnails\thumb_Cancer_1892_c9464c8e_.jpg.jpg
img-2419f647,Cancer_1893.jpg,tumor,2025-06-21T17:58:11.389541,25,,uploads\Cancer_1893_28b8d0d9_.jpg,thumbnails\thumb_Cancer_1893_28b8d0d9_.jpg.jpg
img-127cd507,Cancer_1894.jpg,tumor,2025-06-21T17:58:11.402834,20,,uploads\Cancer_1894_5f602523_.jpg,thumbnails\thumb_Cancer_1894_5f602523_.jpg.jpg
img-b09dccc2,Cancer_1895.jpg,tumor,2025-06-21T17:58:11.418085,22,,uploads\Cancer_1895_77c4113a_.jpg,thumbnails\thumb_Cancer_1895_77c4113a_.jpg.jpg
img-b8abc669,Cancer_1896.jpg,tumor,2025-06-21T17:58:11.433343,29,,uploads\Cancer_1896_ec956351_.jpg,thumbnails\thumb_Cancer_1896_ec956351_.jpg.jpg
img-fd58bf5b,Cancer_1897.jpg,tumor,2025-06-21T17:58:11.447244,22,,uploads\Cancer_1897_421505c9_.jpg,thumbnails\thumb_Cancer_1897_421505c9_.jpg.jpg
img-771bcbda,Cancer_1898.jpg,tumor,2025-06-21T17:58:11.463422,30,,uploads\Cancer_1898_a29811ba_.jpg,thumbnails\thumb_Cancer_1898_a29811ba_.jpg.jpg
img-15a6bdeb,Cancer_1899.jpg,tumor,2025-06-21T17:58:11.475852,14,,uploads\Cancer_1899_27032643_.jpg,thumbnails\thumb_Cancer_1899_27032643_.jpg.jpg
img-db04f084,Cancer_1900.jpg,tumor,2025-06-21T17:58:11.850257,11,,uploads\Cancer_1900_c67fb0a4_.jpg,thumbnails\thumb_Cancer_1900_c67fb0a4_.jpg.jpg
img-0c0252a1,Cancer_1901.jpg,tumor,2025-06-21T17:58:11.864077,17,,uploads\Cancer_1901_84d5dfe5_.jpg,thumbnails\thumb_Cancer_1901_84d5dfe5_.jpg.jpg
img-c4eff940,Cancer_1902.jpg,tumor,2025-06-21T17:58:11.878354,20,,uploads\Cancer_1902_940c5e86_.jpg,thumbnails\thumb_Cancer_1902_940c5e86_.jpg.jpg
img-b00162d8,Cancer_1903.jpg,tumor,2025-06-21T17:58:11.891207,14,,uploads\Cancer_1903_d57709f4_.jpg,thumbnails\thumb_Cancer_1903_d57709f4_.jpg.jpg
img-add4e55d,Cancer_1904.jpg,tumor,2025-06-21T17:58:11.906403,60,,uploads\Cancer_1904_ae999deb_.jpg,thumbnails\thumb_Cancer_1904_ae999deb_.jpg.jpg
img-1f5ec86f,Cancer_1905.jpg,tumor,2025-06-21T17:58:11.919815,11,,uploads\Cancer_1905_5629b8ad_.jpg,thumbnails\thumb_Cancer_1905_5629b8ad_.jpg.jpg
img-46c072e3,Cancer_1906.jpg,tumor,2025-06-21T17:58:11.932830,11,,uploads\Cancer_1906_5bf96784_.jpg,thumbnails\thumb_Cancer_1906_5bf96784_.jpg.jpg
img-eb41d48a,Cancer_1907.jpg,tumor,2025-06-21T17:58:11.950085,82,,uploads\Cancer_1907_7f3b454d_.jpg,thumbnails\thumb_Cancer_1907_7f3b454d_.jpg.jpg
img-6969a01c,Cancer_1908.jpg,tumor,2025-06-21T17:58:11.967293,19,,uploads\Cancer_1908_96bd20d9_.jpg,thumbnails\thumb_Cancer_1908_96bd20d9_.jpg.jpg
img-e9af866a,Cancer_1909.jpg,tumor,2025-06-21T17:58:11.981073,17,,uploads\Cancer_1909_1a0f7ac8_.jpg,thumbnails\thumb_Cancer_1909_1a0f7ac8_.jpg.jpg
img-899a26ab,Cancer_1910.jpg,tumor,2025-06-21T17:58:11.996065,25,,uploads\Cancer_1910_106fa7da_.jpg,thumbnails\thumb_Cancer_1910_106fa7da_.jpg.jpg
img-b6eb1af6,Cancer_1911.jpg,tumor,2025-06-21T17:58:12.008684,11,,uploads\Cancer_1911_16193991_.jpg,thumbnails\thumb_Cancer_1911_16193991_.jpg.jpg
img-78f45a4f,Cancer_1912.jpg,tumor,2025-06-21T17:58:12.023720,20,,uploads\Cancer_1912_96f544bb_.jpg,thumbnails\thumb_Cancer_1912_96f544bb_.jpg.jpg
img-65519717,Cancer_1913.jpg,tumor,2025-06-21T17:58:12.042045,125,,uploads\Cancer_1913_a337ad05_.jpg,thumbnails\thumb_Cancer_1913_a337ad05_.jpg.jpg
img-1b9792c5,Cancer_1914.jpg,tumor,2025-06-21T17:58:12.055398,14,,uploads\Cancer_1914_a0aa051b_.jpg,thumbnails\thumb_Cancer_1914_a0aa051b_.jpg.jpg
img-50723c03,Cancer_1915.jpg,tumor,2025-06-21T17:58:12.069730,21,,uploads\Cancer_1915_381c490b_.jpg,thumbnails\thumb_Cancer_1915_381c490b_.jpg.jpg
img-4630edcb,Cancer_1916.jpg,tumor,2025-06-21T17:58:12.086456,29,,uploads\Cancer_1916_65db491e_.jpg,thumbnails\thumb_Cancer_1916_65db491e_.jpg.jpg
img-3d064325,Cancer_1917.jpg,tumor,2025-06-21T17:58:12.100610,24,,uploads\Cancer_1917_9fa1d48d_.jpg,thumbnails\thumb_Cancer_1917_9fa1d48d_.jpg.jpg
img-9fb07855,Cancer_1918.jpg,tumor,2025-06-21T17:58:12.113857,25,,uploads\Cancer_1918_e1285ea6_.jpg,thumbnails\thumb_Cancer_1918_e1285ea6_.jpg.jpg
img-53b2a88f,Cancer_1919.jpg,tumor,2025-06-21T17:58:12.129997,24,,uploads\Cancer_1919_cfcbbaab_.jpg,thumbnails\thumb_Cancer_1919_cfcbbaab_.jpg.jpg
img-b64213f4,Cancer_1920.jpg,tumor,2025-06-21T17:58:12.144977,25,,uploads\Cancer_1920_1ea6bcc5_.jpg,thumbnails\thumb_Cancer_1920_1ea6bcc5_.jpg.jpg
img-c655c6f3,Cancer_1921.jpg,tumor,2025-06-21T17:58:12.159026,14,,uploads\Cancer_1921_8d6ec18a_.jpg,thumbnails\thumb_Cancer_1921_8d6ec18a_.jpg.jpg
img-fd573bae,Cancer_1922.jpg,tumor,2025-06-21T17:58:12.172995,19,,uploads\Cancer_1922_08fb323b_.jpg,thumbnails\thumb_Cancer_1922_08fb323b_.jpg.jpg
img-848d2097,Cancer_1923.jpg,tumor,2025-06-21T17:58:12.187415,21,,uploads\Cancer_1923_a48edff2_.jpg,thumbnails\thumb_Cancer_1923_a48edff2_.jpg.jpg
img-ef28cd9f,Cancer_1924.jpg,tumor,2025-06-21T17:58:12.201493,20,,uploads\Cancer_1924_62cb4bb8_.jpg,thumbnails\thumb_Cancer_1924_62cb4bb8_.jpg.jpg
img-0d56a8a8,Cancer_1925.jpg,tumor,2025-06-21T17:58:12.219075,143,,uploads\Cancer_1925_954558e6_.jpg,thumbnails\thumb_Cancer_1925_954558e6_.jpg.jpg
img-88135e28,Cancer_1926.jpg,tumor,2025-06-21T17:58:12.233806,19,,uploads\Cancer_1926_c5644490_.jpg,thumbnails\thumb_Cancer_1926_c5644490_.jpg.jpg
img-fde6c56e,Cancer_1927.jpg,tumor,2025-06-21T17:58:12.247313,16,,uploads\Cancer_1927_fcdc43be_.jpg,thumbnails\thumb_Cancer_1927_fcdc43be_.jpg.jpg
img-ff18cc44,Cancer_1928.jpg,tumor,2025-06-21T17:58:12.260482,14,,uploads\Cancer_1928_5c5959b2_.jpg,thumbnails\thumb_Cancer_1928_5c5959b2_.jpg.jpg
img-34086f3e,Cancer_1929.jpg,tumor,2025-06-21T17:58:12.274244,18,,uploads\Cancer_1929_f8127547_.jpg,thumbnails\thumb_Cancer_1929_f8127547_.jpg.jpg
img-f9042ec9,Cancer_1930.jpg,tumor,2025-06-21T17:58:12.288050,22,,uploads\Cancer_1930_f6708797_.jpg,thumbnails\thumb_Cancer_1930_f6708797_.jpg.jpg
img-802b0d80,Cancer_1931.jpg,tumor,2025-06-21T17:58:12.302779,18,,uploads\Cancer_1931_427a9f27_.jpg,thumbnails\thumb_Cancer_1931_427a9f27_.jpg.jpg
img-05f01ee7,Cancer_1932.jpg,tumor,2025-06-21T17:58:12.317175,17,,uploads\Cancer_1932_9c4ad303_.jpg,thumbnails\thumb_Cancer_1932_9c4ad303_.jpg.jpg
img-20f6bf35,Cancer_1933.jpg,tumor,2025-06-21T17:58:12.331516,26,,uploads\Cancer_1933_95267150_.jpg,thumbnails\thumb_Cancer_1933_95267150_.jpg.jpg
img-8cf0b71a,Cancer_1934.jpg,tumor,2025-06-21T17:58:12.345246,19,,uploads\Cancer_1934_a4fa54b1_.jpg,thumbnails\thumb_Cancer_1934_a4fa54b1_.jpg.jpg
img-7c9bec2e,Cancer_1935.jpg,tumor,2025-06-21T17:58:12.360394,28,,uploads\Cancer_1935_01f8571f_.jpg,thumbnails\thumb_Cancer_1935_01f8571f_.jpg.jpg
img-0a3a8abd,Cancer_1936.jpg,tumor,2025-06-21T17:58:12.374449,13,,uploads\Cancer_1936_dc954c88_.jpg,thumbnails\thumb_Cancer_1936_dc954c88_.jpg.jpg
img-c6907192,Cancer_1937.jpg,tumor,2025-06-21T17:58:12.389225,21,,uploads\Cancer_1937_bbe4019a_.jpg,thumbnails\thumb_Cancer_1937_bbe4019a_.jpg.jpg
img-ff583e3a,Cancer_1938.jpg,tumor,2025-06-21T17:58:12.403944,18,,uploads\Cancer_1938_28ca7a62_.jpg,thumbnails\thumb_Cancer_1938_28ca7a62_.jpg.jpg
img-6b7a5596,Cancer_1939.jpg,tumor,2025-06-21T17:58:12.419370,16,,uploads\Cancer_1939_cf80264d_.jpg,thumbnails\thumb_Cancer_1939_cf80264d_.jpg.jpg
img-69686022,Cancer_1940.jpg,tumor,2025-06-21T17:58:12.433547,15,,uploads\Cancer_1940_300b8c9a_.jpg,thumbnails\thumb_Cancer_1940_300b8c9a_.jpg.jpg
img-54757d36,Cancer_1941.jpg,tumor,2025-06-21T17:58:12.448129,21,,uploads\Cancer_1941_3f073636_.jpg,thumbnails\thumb_Cancer_1941_3f073636_.jpg.jpg
img-ae20ec4a,Cancer_1942.jpg,tumor,2025-06-21T17:58:12.461894,17,,uploads\Cancer_1942_1b879be8_.jpg,thumbnails\thumb_Cancer_1942_1b879be8_.jpg.jpg
img-dd0af0f5,Cancer_1943.jpg,tumor,2025-06-21T17:58:12.476630,22,,uploads\Cancer_1943_0025a3d8_.jpg,thumbnails\thumb_Cancer_1943_0025a3d8_.jpg.jpg
img-a3109771,Cancer_1944.jpg,tumor,2025-06-21T17:58:12.491930,20,,uploads\Cancer_1944_29c5904b_.jpg,thumbnails\thumb_Cancer_1944_29c5904b_.jpg.jpg
img-0231fc90,Cancer_1945.jpg,tumor,2025-06-21T17:58:12.505586,17,,uploads\Cancer_1945_7abe5539_.jpg,thumbnails\thumb_Cancer_1945_7abe5539_.jpg.jpg
img-782eca2e,Cancer_1946.jpg,tumor,2025-06-21T17:58:12.518715,15,,uploads\Cancer_1946_c01ca8df_.jpg,thumbnails\thumb_Cancer_1946_c01ca8df_.jpg.jpg
img-8d2cba64,Cancer_1947.jpg,tumor,2025-06-21T17:58:12.532551,11,,uploads\Cancer_1947_a4060a8c_.jpg,thumbnails\thumb_Cancer_1947_a4060a8c_.jpg.jpg
img-c7c7dbce,Cancer_1948.jpg,tumor,2025-06-21T17:58:12.546737,17,,uploads\Cancer_1948_f0bba3a4_.jpg,thumbnails\thumb_Cancer_1948_f0bba3a4_.jpg.jpg
img-57ff5593,Cancer_1949.jpg,tumor,2025-06-21T17:58:12.561030,20,,uploads\Cancer_1949_1d2d3050_.jpg,thumbnails\thumb_Cancer_1949_1d2d3050_.jpg.jpg
